a,b,c,d,e,text
"4","1469270039","Tue Apr 07 05:50:00 PDT 2009","NO_QUERY","ronald_in","Busy archiving yesterday's news while keeping up with today's news in Google Reader "
"4","1469270118","Tue Apr 07 05:50:01 PDT 2009","NO_QUERY","iamjamesbrown","@ksvanbuskirk I was thinking more that his uncle is what makes him weird. I'm not saying which one though. "
"4","1469270165","Tue Apr 07 05:50:02 PDT 2009","NO_QUERY","kikimako","@Feylamia you need to follow @paulverhoeven - pass it on... "
"4","1469270232","Tue Apr 07 05:50:02 PDT 2009","NO_QUERY","wyndwitch","@Kaydeescrafts you are absolutely right there!! Then maybe people will see that we are 'normal' in our own individual ways "
"4","1469270245","Tue Apr 07 05:50:03 PDT 2009","NO_QUERY","deenahagen","@krisfitz7 Yep Joe is on now too  @joemcintyre Are you ready for tonight?"
"4","1469270348","Tue Apr 07 05:50:05 PDT 2009","NO_QUERY","lisa_cloud","@jmregnier What? You have a life? Come on.  "
"4","1469270471","Tue Apr 07 05:50:06 PDT 2009","NO_QUERY","KellyBabessx","Ooo im beginning to Really Like Twitter "
"4","1469270477","Tue Apr 07 05:50:06 PDT 2009","NO_QUERY","aliciabrink","Wow am I tired..was up talking to my bffl Daisha til 12ish..she was talking some sense into me..Maybe I'll eat some cake to wake up "
"4","1469270628","Tue Apr 07 05:50:07 PDT 2009","NO_QUERY","SoreGums","Filled in the application - see what happens  ww.5thgrader.com.au via @DHughesy"
"4","1469270684","Tue Apr 07 05:50:07 PDT 2009","NO_QUERY","jenbishopsydney","@peace_ I need it to be even closer. I still have tomorrow and most of Thursday at work. Not close enough to pack in a panic either! "
"4","1469290435","Tue Apr 07 05:54:13 PDT 2009","NO_QUERY","kourtnie","@savagestar That would be cute "
"4","1469290446","Tue Apr 07 05:54:13 PDT 2009","NO_QUERY","TheFemGeek","@tombesore LOL  Thanks!"
"4","1469290480","Tue Apr 07 05:54:14 PDT 2009","NO_QUERY","d22252097","I want my british accent back!!!!!! Help me hustel "
"4","1469290511","Tue Apr 07 05:54:13 PDT 2009","NO_QUERY","TehJeven","@Holger_bbA It's all part of the plan "
"4","1469290533","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","djempirical","@kleptones damn. i'd totally go, except for location. "
"4","1469290541","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","KateEdwards","@Dramagirl Hahahahaha .. it's a smiling face. At yours has emotion "
"4","1469290600","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","chynnashley","thanks god for half-term and the fact that i can stay in bed till 3 in the afternoon on some days "
"4","1469290609","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","BlokesLib","@michaelgrainger I have this terrible feeling in a couple of weeks when I do the interviews that someone is going to mention fishnets "
"4","1469290624","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","iceman3210","wow just got how it was great a bunch of new cars, i loved the yellow honda hatchback Ez model it kinda looks like mine LOL !! "
"4","1469290626","Tue Apr 07 05:54:15 PDT 2009","NO_QUERY","snoweider","@BirdGuides looks good, congratulations- any chance that it will ever be available on Blackberry?!! "
"4","1469290677","Tue Apr 07 05:54:16 PDT 2009","NO_QUERY","CarissaCalhoun","I wish Adri woke up this happy everyday  So cute to see her little smile when I walked in her room!!"
"4","1469290733","Tue Apr 07 05:54:17 PDT 2009","NO_QUERY","itzvalerie","One more day at school, one more day closer to the end of the semester. "
"4","1469290772","Tue Apr 07 05:54:17 PDT 2009","NO_QUERY","markbowley","@stevecooperrec Just made that one less "
"4","1469290773","Tue Apr 07 05:54:17 PDT 2009","NO_QUERY","JRUDESx","Awww andy saved the dude from getting hit with the ball! "
"4","1469290798","Tue Apr 07 05:54:18 PDT 2009","NO_QUERY","OATthebook","True luxury has EVOLVED into something called O.A.T.. you know sounds like HAUTE .. looks like Original And Timeless "
"4","1469290849","Tue Apr 07 05:54:18 PDT 2009","NO_QUERY","gapingvoid","[Please Re-Tweet:] A new print edition just announced. http://tinyurl.com/dd43bt Thanks! "
"4","1469290910","Tue Apr 07 05:54:19 PDT 2009","NO_QUERY","linseyd","@dsloly Bought them lots of Easter eggs  Chocolate = seratonin = happy"
"4","1469290927","Tue Apr 07 05:54:20 PDT 2009","NO_QUERY","TroyBarrett","[VIDEO] Yes, me let loose on Twitter again...   http://twurl.nl/ik3icd"
"4","1469290978","Tue Apr 07 05:54:21 PDT 2009","NO_QUERY","brymck","bubbles in my carboy, yaaaaay "
"4","1469291066","Tue Apr 07 05:54:21 PDT 2009","NO_QUERY","HeatherRose23","Whee! Got a new background image. "
"4","1469291141","Tue Apr 07 05:54:22 PDT 2009","NO_QUERY","baseonmars","@xerode http://www.gandi.net, for all your hosting needs  *spam spam spam*"
"4","1469291161","Tue Apr 07 05:54:23 PDT 2009","NO_QUERY","OrlandoServia","How are you?  "
"4","1469291213","Tue Apr 07 05:54:23 PDT 2009","NO_QUERY","HessaAlBalooshi","@lufdxb Hii,, The Facts about the UAE are mostly common knowledge, but i will make sure to post references when necessary,, Thanks "
"4","1469291321","Tue Apr 07 05:54:25 PDT 2009","NO_QUERY","prothwell","@benpopps I'm sure it would be mine as well! "
"4","1469291408","Tue Apr 07 05:54:25 PDT 2009","NO_QUERY","Shiala","If you are near South Ken - keep your eyes open for the Hot Cross Bunnies! They might give you some chocolate eggs "
"4","1469291442","Tue Apr 07 05:54:26 PDT 2009","NO_QUERY","ehammond84","@Princess8611 so u can talk to all ur friends "
"4","1469291450","Tue Apr 07 05:54:27 PDT 2009","NO_QUERY","MickyFin","@clintonjeff Watched that yesterday, loved it, I can't wait to get mine "
"4","1469291575","Tue Apr 07 05:54:27 PDT 2009","NO_QUERY","EricaJoneson","@inSocialMedia lol... and to think a couple years ago I hadn't heard of either.. but now, they're essential! What's next? "
"4","1469291595","Tue Apr 07 05:54:27 PDT 2009","NO_QUERY","Ms_Toya","But it will ALL be worth it in a lil while!! Woot woot "
"4","1469291618","Tue Apr 07 05:54:28 PDT 2009","NO_QUERY","SnowVandemore","@ImWendy Good morning.  Hope you are having a super Tuesday!  "
"4","1469291634","Tue Apr 07 05:54:28 PDT 2009","NO_QUERY","Pandora480","Day 6 and I'm feeling pretty good   I think it's time to do some spring cleaning though - everything smells like smoke. . ."
"4","1469291662","Tue Apr 07 05:54:29 PDT 2009","NO_QUERY","FaeriesOnFilm","Was overwhelmed and ecstatic with all the lovely faery love &amp; wishes that my fabulous faery friends sent me last week...truly uplifting "
"4","1469291700","Tue Apr 07 05:54:30 PDT 2009","NO_QUERY","gabby_gab","two of my most important projects are due today....i can finally breath "
"4","1469291826","Tue Apr 07 05:54:30 PDT 2009","NO_QUERY","irishbuzz","@Deisesupes love that vid. You ever play it on a night out? "
"4","1469292002","Tue Apr 07 05:54:33 PDT 2009","NO_QUERY","MRRSoftware","@pbur lol, that's a very interesting interpretation of my icon. "
"4","1469292030","Tue Apr 07 05:54:33 PDT 2009","NO_QUERY","tsarnick","@Zanna85 you know, i really think you could "
"4","1469292042","Tue Apr 07 05:54:33 PDT 2009","NO_QUERY","relong","@xenoputtss nah, they're more into vodka and caviar, I prefer beer and steak! "
"4","1469292063","Tue Apr 07 05:54:34 PDT 2009","NO_QUERY","fozzielogic","Damn, meant to post this Saturday afternoon: sucka MCs now call them sire "
"4","1469292066","Tue Apr 07 05:54:34 PDT 2009","NO_QUERY","Hardcore_Raver","Hmmh, Boredd! Tomorrow should be good  Xx"
"4","1469292076","Tue Apr 07 05:54:35 PDT 2009","NO_QUERY","CooperStrange","@chasejarvis That's one royal mirage I think I could skip "
"4","1469292114","Tue Apr 07 05:54:34 PDT 2009","NO_QUERY","DanBangers","@mrskutcher more like He gets to sleep with you!!!! You guys are awesome "
"4","1469292120","Tue Apr 07 05:54:34 PDT 2009","NO_QUERY","stepdoran","@scottbird slightly, it's the special type of weakness when your only exercise is picking up a 12lb baby. "
"4","1469292163","Tue Apr 07 05:54:35 PDT 2009","NO_QUERY","dmlandrum","@dahnielson That's a separate issue I already have a good idea how to solve, though. "
"4","1469292167","Tue Apr 07 05:54:36 PDT 2009","NO_QUERY","vernicusmaximus","@stbo I'm getting old 3: I talk a lot about thinking. And think a lot about getting old. "
"4","1469292183","Tue Apr 07 05:54:36 PDT 2009","NO_QUERY","BostinBloke","@Butterflyshoes LOL if she wants to fully enjoy twitter she needs to unprotect her profile "
"4","1469292241","Tue Apr 07 05:54:36 PDT 2009","NO_QUERY","SeaWitch","Tuesday is off to a grand start. I just applied for another at-home job. If successful, this will be my 2nd home job and 3rd job total "
"4","1469292394","Tue Apr 07 05:54:40 PDT 2009","NO_QUERY","TraceyHewins","@mrskutcher Nice pic. You are such a shutterbug "
"4","1469292458","Tue Apr 07 05:54:39 PDT 2009","NO_QUERY","alissakaye","Just woke up! Gotta get ready &amp; go to class! "
"4","1469292464","Tue Apr 07 05:54:40 PDT 2009","NO_QUERY","kirstenbelmont","feeling better today. (: takin' some cough drops and some tea. no microwave but our water is SUPER hot so i bet it will work!  be blessed."
"4","1469292473","Tue Apr 07 05:54:39 PDT 2009","NO_QUERY","shotbykim","@ruhlman anxiously awaiting your book! "
"4","1469292487","Tue Apr 07 05:54:39 PDT 2009","NO_QUERY","jessicamstarkey","keeps forgetting to update twitter - i hope MFYG isn't too mad with me  miss u!"
"4","1469292497","Tue Apr 07 05:54:39 PDT 2009","NO_QUERY","Imagine_This","@carla6411 Hey, it's actually afternoon here  How are things?"
"4","1469292519","Tue Apr 07 05:54:40 PDT 2009","NO_QUERY","sarahxsmiles","florida here i come.  goodbye 40 degrees, hello 80."
"4","1469292571","Tue Apr 07 05:54:40 PDT 2009","NO_QUERY","CMoz","@joegreenz Thx, for that Tweet, was kind of you Monsieur "
"4","1469292598","Tue Apr 07 05:54:41 PDT 2009","NO_QUERY","iamlumberjack","@hounds_official Sounding really good there, lads. You should definitely carry on with the shameless plugging. "
"4","1469292626","Tue Apr 07 05:54:41 PDT 2009","NO_QUERY","viruz666","omg, failed on motorcycle driving test, but I found a motorcycle for 1010� now "
"4","1469292641","Tue Apr 07 05:54:42 PDT 2009","NO_QUERY","rmdc","@dantheshive: Glad to hear that everything's better than feared! I might go buy some EGS gear with my tax return to help pay for CS4... "
"4","1469292676","Tue Apr 07 05:54:43 PDT 2009","NO_QUERY","gardengnomegeek","@chameleongirl *waves crazily* I see you and this makes me happy!! "
"4","1469292725","Tue Apr 07 05:54:42 PDT 2009","NO_QUERY","lovinmyjesus","is another day at the beach or indoor water park, put put laterrr i think "
"4","1469292785","Tue Apr 07 05:54:43 PDT 2009","NO_QUERY","Flowers24Hours","@wueditor try some airwaves or pour some hot water into a glass and breath the steam in "
"4","1469292789","Tue Apr 07 05:54:44 PDT 2009","NO_QUERY","OLeg89","@Qwant Awesome! "
"4","1469292807","Tue Apr 07 05:54:43 PDT 2009","NO_QUERY","gayadesign","@FlashDenNet which has more followers? I like the name FlashDenNet best "
"4","1469292856","Tue Apr 07 05:54:44 PDT 2009","NO_QUERY","queerninja","@Zeke0 Gently squeeze the flesh between your thumb and first finger ! It releases relaxing + analgesic endorphins too   Get better bro "
"4","1469292883","Tue Apr 07 05:54:44 PDT 2009","NO_QUERY","unbound1dot","searching for the answer, because when you are stuck all you have to do is look. God already gave us all the answers  cant wait to go home"
"4","1469293016","Tue Apr 07 05:54:46 PDT 2009","NO_QUERY","keli_h","@AmberAusten oh good ... then i have more of those nights to look forward to! "
"4","1469293035","Tue Apr 07 05:54:47 PDT 2009","NO_QUERY","aimeesblog","@wholeexpanse Hey! "
"4","1469293102","Tue Apr 07 05:54:48 PDT 2009","NO_QUERY","iainh","@PoisonTheMonkey That's good. It means more of us want rid of our monarchy. Change monarchy to anarchy in one move "
"4","1469293166","Tue Apr 07 05:54:48 PDT 2009","NO_QUERY","apattys","@DPinky haha still  and, there is only 17 school days left,not 21."
"4","1469293214","Tue Apr 07 05:54:49 PDT 2009","NO_QUERY","muskanshah","@joaocalistro Yeah, it seems so. Not so accurate but still I liked the service "
"4","1469293254","Tue Apr 07 05:54:49 PDT 2009","NO_QUERY","mlvalentine","@suredoc Welcome to my Tweets.  Looking forward to getting to know you."
"4","1469293261","Tue Apr 07 05:54:49 PDT 2009","NO_QUERY","LAHornbogen","Back from a massive 4N meeting in Marlborough - well done Mark and Lynn for holding it all together "
"4","1469293285","Tue Apr 07 05:54:50 PDT 2009","NO_QUERY","UniqueGuitarist","still playing guitar even though my fingers hurt "
"4","1469293349","Tue Apr 07 05:54:51 PDT 2009","NO_QUERY","Aubtastic","@mgatton nice hair cut!  dude why were your students leaving in the middle of class, 1st period?"
"4","1469293350","Tue Apr 07 05:54:51 PDT 2009","NO_QUERY","meredithcn","Feelin' good this morning "
"4","1469293375","Tue Apr 07 05:54:52 PDT 2009","NO_QUERY","xnix","My 5D Mark II just arrived! yay! "
"4","1469293385","Tue Apr 07 05:54:51 PDT 2009","NO_QUERY","Squeakx8","I had a dream about Christofer Drew and Nick Jonas last night. And then pigs were flying.... better lay off the caffine for a bit "
"4","1469293402","Tue Apr 07 05:54:51 PDT 2009","NO_QUERY","cocacolabear687","getting to roll out on his 255/70/16's yeaah im a white rapper "
"4","1469293446","Tue Apr 07 05:54:52 PDT 2009","NO_QUERY","Lenovo_SG","@emoh Great to know the issue is solved. Hope you get many productive and fun hours with your X200 from now on "
"4","1469293501","Tue Apr 07 05:54:54 PDT 2009","NO_QUERY","tessacapra","@Xoxxi will there still be surf in Morocco at that time?  Like Spain, Tarifa area, but again, will there be surf in July? thx! "
"4","1469293526","Tue Apr 07 05:54:53 PDT 2009","NO_QUERY","metallipreziosi","@sallycrawford I know, sometimes a break from technology is needed. There's so much more to do! Enjoy it "
"4","1469293547","Tue Apr 07 05:54:53 PDT 2009","NO_QUERY","ali_bird","@OrbitalPete Well it's either that or a tattoo. I was thinking of a little shark taking a bite out of my scar or something. "
"4","1469293572","Tue Apr 07 05:54:54 PDT 2009","NO_QUERY","ashvalla","At Lenny's for breakfast with a bright turquoise manicure and Wayfarers "
"4","1469293660","Tue Apr 07 05:54:54 PDT 2009","NO_QUERY","Shaunmac85","Is @ his desk contemplating his lunch "
"4","1469293778","Tue Apr 07 05:54:56 PDT 2009","NO_QUERY","Sean_05_11","@Wakantanker well ur sausage thing made me hungry so i might just go eat it now... lol "
"4","1469293896","Tue Apr 07 05:54:58 PDT 2009","NO_QUERY","eveforhermcr_xx","@MissxMarisa we should try too haha. Would be very popular. You can never have enough rebull or coffee "
"4","1469293903","Tue Apr 07 05:54:58 PDT 2009","NO_QUERY","Dogbook","Spencer is causing trouble as usual  http://apps.facebook.com/dogbook/profile/view/5399223"
"4","1469293913","Tue Apr 07 05:54:59 PDT 2009","NO_QUERY","SarahRobinson","@trontastic HA! the hooligans led by @launchgum and @trontastic are setting up www.therockstarbrotherhood. fun to make them THAT jealous. "
"4","1469293938","Tue Apr 07 05:54:58 PDT 2009","NO_QUERY","Beever","@mpukRob :o Score! Want a pic with him for sure "
"4","1469293960","Tue Apr 07 05:54:59 PDT 2009","NO_QUERY","JimCastilloKOMO","@alroker Keep up the great work on the Today Show! I love your tweets!  I miss you guys, but the West is so beautiful! "
"4","1469294092","Tue Apr 07 05:55:02 PDT 2009","NO_QUERY","rohan_kini","@stevenbristol how things so far ? You like Indian food ? or you the scardy types  Go have a masala dosa for breakfast."
"4","1469294121","Tue Apr 07 05:55:02 PDT 2009","NO_QUERY","richmondlincoln","@JanSimpson Thankfully, Ford Motor Company isn't stuck with control issues. "
"4","1469294221","Tue Apr 07 05:55:02 PDT 2009","NO_QUERY","matahati","@northernchick superb! "
"4","1469294298","Tue Apr 07 05:55:04 PDT 2009","NO_QUERY","melsmart","you have the luxury to work it through  re: http://ff.im/1WDky"
"4","1469294420","Tue Apr 07 05:55:04 PDT 2009","NO_QUERY","cobza","watching NCIS it is awsome - - -     so........... what's up people."
"4","1469294546","Tue Apr 07 05:55:05 PDT 2009","NO_QUERY","chamila","Going to have a looooooooooooooooooong vacation for awurudu "
"4","1469294681","Tue Apr 07 05:55:08 PDT 2009","NO_QUERY","juliarygaard","@ConservativeLA Just saw your &quot;Spot the Fascist&quot; comment...too funny! "
"4","1469294717","Tue Apr 07 05:55:07 PDT 2009","NO_QUERY","davidrdesign","Cool email: &quot;Hi, David Robinson (davidrdesign). beck (Beck) is now following your updates on Twitter.&quot; "
"4","1469313606","Tue Apr 07 05:59:04 PDT 2009","NO_QUERY","katierupinsky","is mah birfday "
"4","1469313634","Tue Apr 07 05:59:05 PDT 2009","NO_QUERY","Aronado","@lexaah Yes! Vineman 1/2 Ironman "
"4","1469313639","Tue Apr 07 05:59:06 PDT 2009","NO_QUERY","chiarraigrrl","@M4RKM any particular reason today is a good day, or just generally...? "
"4","1469313678","Tue Apr 07 05:59:05 PDT 2009","NO_QUERY","DoTheMathPC","Someday I will remember how to spell grateful.  I are a math teacher "
"4","1469313756","Tue Apr 07 05:59:06 PDT 2009","NO_QUERY","beserious1","@nohalfwaycrooks i figured as much...you, like @MrSneakaHead , sleep like a rock. "
"4","1469313792","Tue Apr 07 05:59:07 PDT 2009","NO_QUERY","shellshocklee","My Texans are complaining about the cold weather. It's 37 now, which IS very unusual for Texas this time of year. I like it tho. "
"4","1469313806","Tue Apr 07 05:59:07 PDT 2009","NO_QUERY","lynseybutterfly","is going for going for golddd!! I'm gonna try and do 2000 words today wish me luck "
"4","1469313926","Tue Apr 07 05:59:10 PDT 2009","NO_QUERY","ayy_brebre","just woke up, hella tired. but derrik &amp; i are going to college today "
"4","1469314011","Tue Apr 07 05:59:09 PDT 2009","NO_QUERY","buenadesign","Soooo much work to get through...but I'll get there "
"4","1469314058","Tue Apr 07 05:59:10 PDT 2009","NO_QUERY","babydoll20","jus got off da fone wit kransky - shower time den reading time den sleep time "
"4","1469314104","Tue Apr 07 05:59:11 PDT 2009","NO_QUERY","sofiesunshine","@dougiemcfly you tell a lot of what my mum calls 'porky pies'. you ARE grown up anyway  i think you should reply to me...... x"
"4","1469314109","Tue Apr 07 05:59:11 PDT 2009","NO_QUERY","JohannTheDog","@dogsandcats You got it on both counts  Twoofer lingo.  Woofs!"
"4","1469314132","Tue Apr 07 05:59:11 PDT 2009","NO_QUERY","sidneymohede","Hehe dun worry people, I place value on people, not things.. But thanks for the cheering up! "
"4","1469314156","Tue Apr 07 05:59:12 PDT 2009","NO_QUERY","melbsurfer","Stayed home w/mom and the kids today (Spring Break)...What a nice cool day for FL this time of year 52?  41 for a low tonight in April? "
"4","1469314228","Tue Apr 07 05:59:12 PDT 2009","NO_QUERY","caseywasy","so excited that I will be stopping by The Bridal Bar Atlanta today!  YAY check this place out @bridalbaratl"
"4","1469314230","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","TomSinfield92","my first twitter message  still getting used to it all but so far it seems pretty cool, but can you message/comment other people???"
"4","1469314231","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","Nezzlee","@Miss_Marisa it was gloomy for one day half the day.. then it was sunny "
"4","1469314232","Tue Apr 07 05:59:12 PDT 2009","NO_QUERY","Ikiwake","sitting on the couch .. thinking how much i have to study... and thinking in a cup of coffe lol "
"4","1469314276","Tue Apr 07 05:59:12 PDT 2009","NO_QUERY","janbaumgartner","@loumanna Just ordered your Digital Food Photography book after being inspired by your talk at Hallmark! "
"4","1469314279","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","madciapka","@diagon_swarm link? "
"4","1469314285","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","Lindsayslifee","@deresbabyh har har, I dont need a break. everyday is a break for me, atleast right now  and I dont think youre in the new episode s;"
"4","1469314297","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","sara4200","morning people  "
"4","1469314335","Tue Apr 07 05:59:14 PDT 2009","NO_QUERY","georgewezsley","@TheMarketingMom mawwnin mom "
"4","1469314339","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","miszBB","@perezhilton - i love the video with the red headed kid on your site! made my sucky day a whole lot better. thanks! "
"4","1469314340","Tue Apr 07 05:59:13 PDT 2009","NO_QUERY","peramene","Working in receiving today, as my bosses take advantage of my skills "
"4","1469314379","Tue Apr 07 05:59:14 PDT 2009","NO_QUERY","BaltimoreAdv","Good morning, advertising world. "
"4","1469314500","Tue Apr 07 05:59:15 PDT 2009","NO_QUERY","MsPonita","@helga_hansen I am dark ash blonde.... and most people think I am highlighting the front of my hair, when it is actually grey hair! "
"4","1469314513","Tue Apr 07 05:59:16 PDT 2009","NO_QUERY","simondav","@nicharry thanks for the follow "
"4","1469314561","Tue Apr 07 05:59:18 PDT 2009","NO_QUERY","beeks06","@adamsigel You crack me up - YOU are my terrific banana "
"4","1469314588","Tue Apr 07 05:59:16 PDT 2009","NO_QUERY","Lauratheexpat","@TroyBarrett Ooh, I didnt even realize Mari was on Twitter! You're becoming a real CNN regular! "
"4","1469314614","Tue Apr 07 05:59:17 PDT 2009","NO_QUERY","RichardSmedley","@FACT_Liverpool Stu, I'd like to see FACT involvement in @hsNW: fits in with yr #arduino work  - http://nwhackspace.wordpress.com/about/"
"4","1469314622","Tue Apr 07 05:59:17 PDT 2009","NO_QUERY","CarolTT","@mrskutcher http://twitpic.com/2yckl - i think you're both very lucky to have found each other   all the best for many years to come"
"4","1469314639","Tue Apr 07 05:59:18 PDT 2009","NO_QUERY","miriamjones","@nailmusic do you not just DESPISE the whole self-bio thing? i always feel i have to write a new one every time I need to use it "
"4","1469314675","Tue Apr 07 05:59:17 PDT 2009","NO_QUERY","Ryan_Tudor","Just got back from the cinema after see Monsters vs. Aliens 3D. It was OK for a kids film, some pretty funny pop cultural references. "
"4","1469314686","Tue Apr 07 05:59:18 PDT 2009","NO_QUERY","jm0405","@DaynaRoselli thanks...will tweet him...he's great looking!  personable...but all of you are personable!   call me a news junkie! LOL!"
"4","1469314687","Tue Apr 07 05:59:18 PDT 2009","NO_QUERY","syzygy","is sleepily doing the window-shopping thing with the children at ToysRUs.. although they don't do the toy I want, we're all resisting "
"4","1469314708","Tue Apr 07 05:59:19 PDT 2009","NO_QUERY","iekaf123","having a nice lazy do-nothing day! and i am loving it! "
"4","1469314751","Tue Apr 07 05:59:19 PDT 2009","NO_QUERY","AlisonHeld","@TheChapatikid nope, it was another one.  Happened around 5ish yesterday....deleted FB post &amp; thanks to you, changed all my passwords "
"4","1469314835","Tue Apr 07 05:59:20 PDT 2009","NO_QUERY","MrFloydNL","@James_yeah - It is supposed to have a lot of repeat customers because of the quality; I like them because I can get anything pre-rolled "
"4","1469314854","Tue Apr 07 05:59:20 PDT 2009","NO_QUERY","BrightGirl","Thanks everyone for all the Birthday wishes!  Later in the day there was cake.  Cake makes everything better! "
"4","1469314892","Tue Apr 07 05:59:20 PDT 2009","NO_QUERY","LynnieStarr","@ChristinaCorso i love mondays because i get to go to the pub "
"4","1469314899","Tue Apr 07 05:59:20 PDT 2009","NO_QUERY","PROPhotogs","As you climb the ladder of success, be sure it's leaning against the right building "
"4","1469314988","Tue Apr 07 05:59:22 PDT 2009","NO_QUERY","rosshill","@jjprojects yeah if I'm at a laptop/desktop I can do tabs, but most of my tweeting is on the run with an iphone so it is easier this way "
"4","1469315010","Tue Apr 07 05:59:22 PDT 2009","NO_QUERY","jacqueventura","Hey everyone! I just wake, good morning "
"4","1469315042","Tue Apr 07 05:59:23 PDT 2009","NO_QUERY","alwaysadorable","@rhyminsimon such good fun.   What are you growing?"
"4","1469315113","Tue Apr 07 05:59:24 PDT 2009","NO_QUERY","meganwagner","@elizabethashlee ahem 2 plumblossoms ... hope you had fun "
"4","1469315261","Tue Apr 07 05:59:26 PDT 2009","NO_QUERY","AnitaBruzzese","@dawnbugni: Does shopping have to have an excuse? I must have missed that memo. "
"4","1469315306","Tue Apr 07 05:59:27 PDT 2009","NO_QUERY","lisamiskimen","@shafferstyle thanks "
"4","1469315381","Tue Apr 07 05:59:27 PDT 2009","NO_QUERY","SavingEveryday","@alyssaavant Good morning! I'm sorry you had a not so good night. I hope you have a better day "
"4","1469315412","Tue Apr 07 05:59:27 PDT 2009","NO_QUERY","ViSUALKEiME","@kirisutegomen4 lol yeah aus. Trivium fan right here "
"4","1469315482","Tue Apr 07 05:59:28 PDT 2009","NO_QUERY","Dogbook","Appa Murphy is cuddling with Mommy  http://apps.facebook.com/dogbook/profile/view/6125365"
"4","1469315593","Tue Apr 07 05:59:30 PDT 2009","NO_QUERY","UK_BBAnne","Going to cut the grass now, spring can be tiresome like that "
"4","1469315602","Tue Apr 07 05:59:30 PDT 2009","NO_QUERY","Cynnergies","@martine2323 'Morning, Petal - work brought me here (banking IT). First Holland, then here.  And I just stayed... and stayed... "
"4","1469315605","Tue Apr 07 05:59:31 PDT 2009","NO_QUERY","darylhunter","Taking the big 4 year old to preschool with enough donuts to make the teachers crazy "
"4","1469315640","Tue Apr 07 05:59:30 PDT 2009","NO_QUERY","KyleHiggs","2nd day Bracknell and I'm bored already. "
"4","1469315663","Tue Apr 07 05:59:30 PDT 2009","NO_QUERY","bussgang","@VCMike First class?  You and Bijan need to move to the back of the bus and save your LPs some $$!  "
"4","1469315687","Tue Apr 07 05:59:31 PDT 2009","NO_QUERY","SimmyD","@dbbeck naaa aaaaaa.  they joined tonight after i posted it "
"4","1469315736","Tue Apr 07 05:59:32 PDT 2009","NO_QUERY","Deejaywilliams","Dinner in the spar carpark again lol, nice sunny day so not so bad "
"4","1469315745","Tue Apr 07 05:59:33 PDT 2009","NO_QUERY","jaciburton","@maya_banks Thanks Maya! "
"4","1469315902","Tue Apr 07 05:59:33 PDT 2009","NO_QUERY","regengirl","First full council meeting - not convinced big screens are really necessary but the effort is appreciated "
"4","1469315916","Tue Apr 07 05:59:34 PDT 2009","NO_QUERY","molliegunn","GOSH.It would be nice if ppl could be super chill about everything.Why get worked up over nothing?Unnecessary.Life is too short for that. "
"4","1469315997","Tue Apr 07 05:59:35 PDT 2009","NO_QUERY","SMMpharmd","@rayofsunshine86 please hurry up with that "
"4","1469316013","Tue Apr 07 05:59:35 PDT 2009","NO_QUERY","pozdnyakov","Photo: My lady  http://tumblr.com/xxi1jug1e"
"4","1469316081","Tue Apr 07 05:59:36 PDT 2009","NO_QUERY","djpaintastic","200 followers - thx guys...   "
"4","1469316087","Tue Apr 07 05:59:37 PDT 2009","NO_QUERY","mspinkandpretty","skype with sarah. my german bestie. "
"4","1469316167","Tue Apr 07 05:59:37 PDT 2009","NO_QUERY","carebear2878","Good Morning Everyone! Just found out my daughter made the honor roll again im so proud of her "
"4","1469316173","Tue Apr 07 05:59:37 PDT 2009","NO_QUERY","portentint","@dianeski @SEOinSeattle @mwiegand Oh how the rumors fly  Unlikely we'll be moving any time soon. I was MOSTLY joking..."
"4","1469316242","Tue Apr 07 05:59:37 PDT 2009","NO_QUERY","michelleofyick","?'s the sun and cant wait to see her mum and dad on Thursday "
"4","1469316309","Tue Apr 07 05:59:39 PDT 2009","NO_QUERY","iCarluccio","New XSERVERS! Woo Hoo!! Go apple! "
"4","1469316433","Tue Apr 07 05:59:41 PDT 2009","NO_QUERY","Monicarrrr","@dougiemcfly Mich?! haha anyway i'm drawing a picture of you at the moment and you're hair is annoying me haha  x"
"4","1469316446","Tue Apr 07 05:59:40 PDT 2009","NO_QUERY","Frannie726","okay, I'm off to continue getting ready. Have a great day everyone! "
"4","1469316562","Tue Apr 07 05:59:42 PDT 2009","NO_QUERY","hotroxboggsy","is having my surgery check up then is heading to SC so all of Josh's family can meet Miss Maggie. "
"4","1469316733","Tue Apr 07 05:59:44 PDT 2009","NO_QUERY","purplenet","home....soooooo tired. Two more sleeps to go "
"4","1469316748","Tue Apr 07 05:59:44 PDT 2009","NO_QUERY","sebby_peek","@amazingphoebe yes misses, that would be greatly appreciated  plus, you'd be able to choose one that you think will look good on meh "
